# score,moves,time,max_tile
1.748000000000000000e+03,1.770000000000000000e+02,3.399991989135742188e-02,1.280000000000000000e+02
3.576000000000000000e+03,2.980000000000000000e+02,3.999996185302734375e-02,2.560000000000000000e+02
3.276000000000000000e+03,2.770000000000000000e+02,2.999997138977050781e-02,2.560000000000000000e+02
1.480000000000000000e+03,1.540000000000000000e+02,2.900004386901855469e-02,1.280000000000000000e+02
1.508000000000000000e+03,1.560000000000000000e+02,2.300000190734863281e-02,1.280000000000000000e+02
1.172000000000000000e+03,1.250000000000000000e+02,1.699995994567871094e-02,1.280000000000000000e+02
2.636000000000000000e+03,2.290000000000000000e+02,3.500008583068847656e-02,2.560000000000000000e+02
4.020000000000000000e+03,3.340000000000000000e+02,6.400012969970703125e-02,2.560000000000000000e+02
3.632000000000000000e+03,2.930000000000000000e+02,5.599999427795410156e-02,2.560000000000000000e+02
3.616000000000000000e+03,3.020000000000000000e+02,5.799984931945800781e-02,2.560000000000000000e+02
1.152000000000000000e+03,1.360000000000000000e+02,2.600002288818359375e-02,6.400000000000000000e+01
2.752000000000000000e+03,2.350000000000000000e+02,2.999997138977050781e-02,2.560000000000000000e+02
6.372000000000000000e+03,4.490000000000000000e+02,8.299994468688964844e-02,5.120000000000000000e+02
2.392000000000000000e+03,2.060000000000000000e+02,3.800010681152343750e-02,2.560000000000000000e+02
1.172000000000000000e+03,1.410000000000000000e+02,2.799987792968750000e-02,6.400000000000000000e+01
3.636000000000000000e+03,2.960000000000000000e+02,5.800008773803710938e-02,2.560000000000000000e+02
9.880000000000000000e+02,1.220000000000000000e+02,2.399992942810058594e-02,6.400000000000000000e+01
2.236000000000000000e+03,2.140000000000000000e+02,3.600001335144042969e-02,1.280000000000000000e+02
3.412000000000000000e+03,2.840000000000000000e+02,3.200006484985351562e-02,2.560000000000000000e+02
6.720000000000000000e+02,8.700000000000000000e+01,1.399993896484375000e-02,6.400000000000000000e+01
1.816000000000000000e+03,1.890000000000000000e+02,3.200006484985351562e-02,1.280000000000000000e+02
1.948000000000000000e+03,2.020000000000000000e+02,2.099990844726562500e-02,1.280000000000000000e+02
7.240000000000000000e+02,9.500000000000000000e+01,1.000022888183593750e-02,6.400000000000000000e+01
2.404000000000000000e+03,2.240000000000000000e+02,3.699994087219238281e-02,1.280000000000000000e+02
3.220000000000000000e+03,2.720000000000000000e+02,4.799985885620117188e-02,2.560000000000000000e+02
1.932000000000000000e+03,2.010000000000000000e+02,3.700017929077148438e-02,1.280000000000000000e+02
1.788000000000000000e+03,1.820000000000000000e+02,3.099989891052246094e-02,1.280000000000000000e+02
2.592000000000000000e+03,2.230000000000000000e+02,4.299998283386230469e-02,2.560000000000000000e+02
1.028000000000000000e+03,1.220000000000000000e+02,2.500009536743164062e-02,6.400000000000000000e+01
2.136000000000000000e+03,1.810000000000000000e+02,2.900004386901855469e-02,2.560000000000000000e+02
1.808000000000000000e+03,1.860000000000000000e+02,3.699994087219238281e-02,1.280000000000000000e+02
2.252000000000000000e+03,2.180000000000000000e+02,4.499983787536621094e-02,1.280000000000000000e+02
7.000000000000000000e+02,9.200000000000000000e+01,1.800012588500976562e-02,6.400000000000000000e+01
3.196000000000000000e+03,2.670000000000000000e+02,5.099987983703613281e-02,2.560000000000000000e+02
6.560000000000000000e+02,8.900000000000000000e+01,1.900005340576171875e-02,6.400000000000000000e+01
3.288000000000000000e+03,2.740000000000000000e+02,5.599999427795410156e-02,2.560000000000000000e+02
1.296000000000000000e+03,1.320000000000000000e+02,2.600002288818359375e-02,1.280000000000000000e+02
3.908000000000000000e+03,3.160000000000000000e+02,7.400012016296386719e-02,2.560000000000000000e+02
2.792000000000000000e+03,2.480000000000000000e+02,9.599995613098144531e-02,2.560000000000000000e+02
5.800000000000000000e+02,8.600000000000000000e+01,2.499985694885253906e-02,3.200000000000000000e+01
1.108000000000000000e+03,1.170000000000000000e+02,3.100013732910156250e-02,1.280000000000000000e+02
2.760000000000000000e+03,2.390000000000000000e+02,5.900001525878906250e-02,2.560000000000000000e+02
2.284000000000000000e+03,2.120000000000000000e+02,4.799985885620117188e-02,1.280000000000000000e+02
1.356000000000000000e+03,1.400000000000000000e+02,3.100013732910156250e-02,1.280000000000000000e+02
1.376000000000000000e+03,1.450000000000000000e+02,2.999997138977050781e-02,1.280000000000000000e+02
1.768000000000000000e+03,1.780000000000000000e+02,3.900003433227539062e-02,1.280000000000000000e+02
1.492000000000000000e+03,1.560000000000000000e+02,3.699994087219238281e-02,1.280000000000000000e+02
2.824000000000000000e+03,2.490000000000000000e+02,6.599998474121093750e-02,2.560000000000000000e+02
4.856000000000000000e+03,3.330000000000000000e+02,9.100008010864257812e-02,5.120000000000000000e+02
1.488000000000000000e+03,1.550000000000000000e+02,3.900003433227539062e-02,1.280000000000000000e+02
2.236000000000000000e+03,1.850000000000000000e+02,3.999996185302734375e-02,2.560000000000000000e+02
3.484000000000000000e+03,2.890000000000000000e+02,7.200002670288085938e-02,2.560000000000000000e+02
3.412000000000000000e+03,2.840000000000000000e+02,6.900000572204589844e-02,2.560000000000000000e+02
1.136000000000000000e+03,1.320000000000000000e+02,3.099989891052246094e-02,6.400000000000000000e+01
5.600000000000000000e+02,7.600000000000000000e+01,1.600003242492675781e-02,6.400000000000000000e+01
3.268000000000000000e+03,2.760000000000000000e+02,6.299996376037597656e-02,2.560000000000000000e+02
3.224000000000000000e+03,2.690000000000000000e+02,5.999994277954101562e-02,2.560000000000000000e+02
