# score,moves,time,max_tile
3.432000000000000000e+03,2.890000000000000000e+02,4.281809999942779541e+02,2.560000000000000000e+02
1.619200000000000000e+04,9.550000000000000000e+02,6.961439998149871826e+02,1.024000000000000000e+03
5.528000000000000000e+03,3.860000000000000000e+02,3.859100000858306885e+02,5.120000000000000000e+02
7.428000000000000000e+03,5.000000000000000000e+02,4.403689999580383301e+02,5.120000000000000000e+02
1.055600000000000000e+04,6.160000000000000000e+02,4.658190000057220459e+02,1.024000000000000000e+03
5.588000000000000000e+03,3.910000000000000000e+02,3.961200001239776611e+02,5.120000000000000000e+02
3.196000000000000000e+03,2.670000000000000000e+02,3.534169998168945312e+02,2.560000000000000000e+02
5.476000000000000000e+03,3.860000000000000000e+02,4.375329999923706055e+02,5.120000000000000000e+02
7.480000000000000000e+03,5.200000000000000000e+02,3.276530001163482666e+02,5.120000000000000000e+02
7.584000000000000000e+03,5.170000000000000000e+02,3.480859999656677246e+02,5.120000000000000000e+02
1.376400000000000000e+04,7.900000000000000000e+02,6.125220000743865967e+02,1.024000000000000000e+03
5.388000000000000000e+03,3.790000000000000000e+02,3.646119999885559082e+02,5.120000000000000000e+02
1.046000000000000000e+04,6.110000000000000000e+02,5.391979999542236328e+02,1.024000000000000000e+03
5.824000000000000000e+03,4.080000000000000000e+02,4.127479999065399170e+02,5.120000000000000000e+02
1.284400000000000000e+04,7.630000000000000000e+02,5.847690000534057617e+02,1.024000000000000000e+03
9.764000000000000000e+03,6.450000000000000000e+02,4.910030000209808350e+02,5.120000000000000000e+02
3.464000000000000000e+03,2.860000000000000000e+02,3.558199999332427979e+02,2.560000000000000000e+02
3.392000000000000000e+03,2.730000000000000000e+02,3.620380001068115234e+02,2.560000000000000000e+02
5.456000000000000000e+03,3.830000000000000000e+02,4.045450000762939453e+02,5.120000000000000000e+02
2.464000000000000000e+03,2.120000000000000000e+02,2.642249999046325684e+02,2.560000000000000000e+02
7.120000000000000000e+03,4.950000000000000000e+02,3.455369999408721924e+02,5.120000000000000000e+02
3.756000000000000000e+03,2.800000000000000000e+02,3.341809999942779541e+02,2.560000000000000000e+02
7.224000000000000000e+03,5.010000000000000000e+02,4.468359999656677246e+02,5.120000000000000000e+02
7.912000000000000000e+03,5.510000000000000000e+02,3.808550000190734863e+02,5.120000000000000000e+02
7.528000000000000000e+03,5.320000000000000000e+02,4.255460000038146973e+02,5.120000000000000000e+02
1.093600000000000000e+04,6.500000000000000000e+02,4.565510001182556152e+02,1.024000000000000000e+03
2.520000000000000000e+03,2.070000000000000000e+02,2.842539999485015869e+02,2.560000000000000000e+02
5.596000000000000000e+03,3.940000000000000000e+02,3.027750000953674316e+02,5.120000000000000000e+02
1.171600000000000000e+04,6.890000000000000000e+02,6.068269999027252197e+02,1.024000000000000000e+03
1.183600000000000000e+04,7.030000000000000000e+02,5.471270000934600830e+02,1.024000000000000000e+03
5.456000000000000000e+03,3.810000000000000000e+02,3.723750000000000000e+02,5.120000000000000000e+02
7.096000000000000000e+03,4.830000000000000000e+02,5.177839999198913574e+02,5.120000000000000000e+02
3.056000000000000000e+03,2.490000000000000000e+02,3.441080000400543213e+02,2.560000000000000000e+02
5.384000000000000000e+03,3.680000000000000000e+02,3.494040000438690186e+02,5.120000000000000000e+02
1.214800000000000000e+04,7.250000000000000000e+02,5.278359999656677246e+02,1.024000000000000000e+03
5.364000000000000000e+03,3.740000000000000000e+02,3.318810000419616699e+02,5.120000000000000000e+02
3.580000000000000000e+03,3.040000000000000000e+02,2.662610001564025879e+02,2.560000000000000000e+02
6.436000000000000000e+03,4.390000000000000000e+02,3.570989999771118164e+02,5.120000000000000000e+02
7.088000000000000000e+03,4.820000000000000000e+02,4.087119998931884766e+02,5.120000000000000000e+02
6.224000000000000000e+03,4.180000000000000000e+02,3.683190000057220459e+02,5.120000000000000000e+02
7.480000000000000000e+03,5.210000000000000000e+02,3.647579998970031738e+02,5.120000000000000000e+02
1.055600000000000000e+04,6.290000000000000000e+02,4.734410002231597900e+02,1.024000000000000000e+03
3.200000000000000000e+03,2.630000000000000000e+02,4.136999998092651367e+02,2.560000000000000000e+02
