# score,moves,time,max_tile
2.612000000000000000e+03,2.280000000000000000e+02,1.339998245239257812e-01,2.560000000000000000e+02
8.120000000000000000e+02,1.110000000000000000e+02,7.300019264221191406e-02,6.400000000000000000e+01
3.444000000000000000e+03,2.850000000000000000e+02,1.629998683929443359e-01,2.560000000000000000e+02
2.656000000000000000e+03,2.280000000000000000e+02,1.430001258850097656e-01,2.560000000000000000e+02
1.500000000000000000e+03,1.490000000000000000e+02,6.399989128112792969e-02,1.280000000000000000e+02
1.288000000000000000e+03,1.290000000000000000e+02,5.500006675720214844e-02,1.280000000000000000e+02
3.552000000000000000e+03,3.020000000000000000e+02,2.200000286102294922e-01,2.560000000000000000e+02
1.616000000000000000e+03,1.710000000000000000e+02,1.429998874664306641e-01,1.280000000000000000e+02
3.116000000000000000e+03,2.590000000000000000e+02,1.860001087188720703e-01,2.560000000000000000e+02
2.228000000000000000e+03,1.870000000000000000e+02,8.399987220764160156e-02,2.560000000000000000e+02
2.868000000000000000e+03,2.430000000000000000e+02,1.340000629425048828e-01,2.560000000000000000e+02
2.648000000000000000e+03,2.230000000000000000e+02,1.719999313354492188e-01,2.560000000000000000e+02
2.004000000000000000e+03,1.830000000000000000e+02,1.419999599456787109e-01,1.280000000000000000e+02
1.428000000000000000e+03,1.460000000000000000e+02,1.180000305175781250e-01,1.280000000000000000e+02
1.940000000000000000e+03,1.980000000000000000e+02,1.110000610351562500e-01,1.280000000000000000e+02
1.476000000000000000e+03,1.530000000000000000e+02,1.040000915527343750e-01,1.280000000000000000e+02
2.080000000000000000e+03,1.920000000000000000e+02,1.509997844696044922e-01,1.280000000000000000e+02
3.280000000000000000e+03,2.770000000000000000e+02,2.130000591278076172e-01,2.560000000000000000e+02
1.856000000000000000e+03,1.940000000000000000e+02,1.530001163482666016e-01,1.280000000000000000e+02
3.668000000000000000e+03,3.000000000000000000e+02,2.300000190734863281e-01,2.560000000000000000e+02
2.752000000000000000e+03,2.370000000000000000e+02,1.369998455047607422e-01,2.560000000000000000e+02
9.640000000000000000e+02,1.140000000000000000e+02,7.500004768371582031e-02,6.400000000000000000e+01
1.456000000000000000e+03,1.630000000000000000e+02,1.219999790191650391e-01,6.400000000000000000e+01
1.788000000000000000e+03,1.830000000000000000e+02,1.449999809265136719e-01,1.280000000000000000e+02
1.448000000000000000e+03,1.510000000000000000e+02,1.170001029968261719e-01,1.280000000000000000e+02
1.640000000000000000e+03,1.770000000000000000e+02,1.029999256134033203e-01,1.280000000000000000e+02
4.800000000000000000e+03,3.320000000000000000e+02,2.250001430511474609e-01,5.120000000000000000e+02
2.104000000000000000e+03,2.120000000000000000e+02,1.639997959136962891e-01,1.280000000000000000e+02
2.676000000000000000e+03,2.380000000000000000e+02,1.590001583099365234e-01,2.560000000000000000e+02
1.472000000000000000e+03,1.520000000000000000e+02,8.999991416931152344e-02,1.280000000000000000e+02
1.088000000000000000e+03,1.160000000000000000e+02,6.800007820129394531e-02,1.280000000000000000e+02
4.760000000000000000e+02,7.400000000000000000e+01,5.699992179870605469e-02,3.200000000000000000e+01
1.420000000000000000e+03,1.460000000000000000e+02,8.200001716613769531e-02,1.280000000000000000e+02
2.648000000000000000e+03,2.250000000000000000e+02,1.400001049041748047e-01,2.560000000000000000e+02
1.532000000000000000e+03,1.620000000000000000e+02,2.659997940063476562e-01,1.280000000000000000e+02
2.252000000000000000e+03,1.950000000000000000e+02,1.380000114440917969e-01,2.560000000000000000e+02
7.280000000000000000e+02,9.500000000000000000e+01,5.700016021728515625e-02,6.400000000000000000e+01
