# score,moves,time,max_tile
1.036000000000000000e+03,1.100000000000000000e+02,1.899981498718261719e-02,1.280000000000000000e+02
5.560000000000000000e+02,7.400000000000000000e+01,1.400017738342285156e-02,6.400000000000000000e+01
1.064000000000000000e+03,1.110000000000000000e+02,2.099990844726562500e-02,1.280000000000000000e+02
7.360000000000000000e+02,9.700000000000000000e+01,1.699995994567871094e-02,6.400000000000000000e+01
1.124000000000000000e+03,1.200000000000000000e+02,1.800012588500976562e-02,1.280000000000000000e+02
1.152000000000000000e+03,1.220000000000000000e+02,2.099990844726562500e-02,1.280000000000000000e+02
1.120000000000000000e+03,1.190000000000000000e+02,2.200007438659667969e-02,1.280000000000000000e+02
1.300000000000000000e+03,1.310000000000000000e+02,2.499985694885253906e-02,1.280000000000000000e+02
2.912000000000000000e+03,2.450000000000000000e+02,4.800009727478027344e-02,2.560000000000000000e+02
1.336000000000000000e+03,1.390000000000000000e+02,2.600002288818359375e-02,1.280000000000000000e+02
1.440000000000000000e+03,1.500000000000000000e+02,2.500009536743164062e-02,1.280000000000000000e+02
8.920000000000000000e+02,9.500000000000000000e+01,1.699995994567871094e-02,1.280000000000000000e+02
8.320000000000000000e+02,1.060000000000000000e+02,1.999998092651367188e-02,6.400000000000000000e+01
1.460000000000000000e+03,1.540000000000000000e+02,2.799987792968750000e-02,1.280000000000000000e+02
9.720000000000000000e+02,1.010000000000000000e+02,1.699995994567871094e-02,1.280000000000000000e+02
1.296000000000000000e+03,1.310000000000000000e+02,1.700019836425781250e-02,1.280000000000000000e+02
9.920000000000000000e+02,1.040000000000000000e+02,1.199984550476074219e-02,1.280000000000000000e+02
1.156000000000000000e+03,1.370000000000000000e+02,2.500009536743164062e-02,6.400000000000000000e+01
8.920000000000000000e+02,9.500000000000000000e+01,1.300001144409179688e-02,1.280000000000000000e+02
9.560000000000000000e+02,1.190000000000000000e+02,1.799988746643066406e-02,6.400000000000000000e+01
3.084000000000000000e+03,2.560000000000000000e+02,4.700016975402832031e-02,2.560000000000000000e+02
1.252000000000000000e+03,1.310000000000000000e+02,2.599978446960449219e-02,1.280000000000000000e+02
1.248000000000000000e+03,1.300000000000000000e+02,2.200007438659667969e-02,1.280000000000000000e+02
6.440000000000000000e+02,8.700000000000000000e+01,1.300001144409179688e-02,6.400000000000000000e+01
1.140000000000000000e+03,1.220000000000000000e+02,1.500010490417480469e-02,1.280000000000000000e+02
1.020000000000000000e+03,1.100000000000000000e+02,1.099991798400878906e-02,1.280000000000000000e+02
1.956000000000000000e+03,1.640000000000000000e+02,3.099989891052246094e-02,2.560000000000000000e+02
1.160000000000000000e+03,1.240000000000000000e+02,1.400017738342285156e-02,1.280000000000000000e+02
6.480000000000000000e+02,8.600000000000000000e+01,1.199984550476074219e-02,6.400000000000000000e+01
2.164000000000000000e+03,1.860000000000000000e+02,2.999997138977050781e-02,2.560000000000000000e+02
1.276000000000000000e+03,1.290000000000000000e+02,2.400016784667968750e-02,1.280000000000000000e+02
2.328000000000000000e+03,1.960000000000000000e+02,3.399991989135742188e-02,2.560000000000000000e+02
7.480000000000000000e+02,1.000000000000000000e+02,1.300001144409179688e-02,6.400000000000000000e+01
1.328000000000000000e+03,1.380000000000000000e+02,2.600002288818359375e-02,1.280000000000000000e+02
7.480000000000000000e+02,9.400000000000000000e+01,1.399993896484375000e-02,6.400000000000000000e+01
7.040000000000000000e+02,9.000000000000000000e+01,1.699995994567871094e-02,6.400000000000000000e+01
8.560000000000000000e+02,1.050000000000000000e+02,1.900005340576171875e-02,6.400000000000000000e+01
1.200000000000000000e+03,1.390000000000000000e+02,2.600002288818359375e-02,6.400000000000000000e+01
3.008000000000000000e+03,2.480000000000000000e+02,4.999995231628417969e-02,2.560000000000000000e+02
1.216000000000000000e+03,1.290000000000000000e+02,2.400016784667968750e-02,1.280000000000000000e+02
7.240000000000000000e+02,9.900000000000000000e+01,1.999998092651367188e-02,6.400000000000000000e+01
6.520000000000000000e+02,8.500000000000000000e+01,1.699995994567871094e-02,6.400000000000000000e+01
6.720000000000000000e+02,9.400000000000000000e+01,1.900005340576171875e-02,6.400000000000000000e+01
5.720000000000000000e+02,7.800000000000000000e+01,1.399993896484375000e-02,6.400000000000000000e+01
8.000000000000000000e+02,9.900000000000000000e+01,1.699995994567871094e-02,6.400000000000000000e+01
6.240000000000000000e+02,8.500000000000000000e+01,1.300001144409179688e-02,6.400000000000000000e+01
6.560000000000000000e+02,8.600000000000000000e+01,1.200008392333984375e-02,6.400000000000000000e+01
4.400000000000000000e+02,7.200000000000000000e+01,1.099991798400878906e-02,3.200000000000000000e+01
1.396000000000000000e+03,1.430000000000000000e+02,2.600002288818359375e-02,1.280000000000000000e+02
1.144000000000000000e+03,1.220000000000000000e+02,2.200007438659667969e-02,1.280000000000000000e+02
3.160000000000000000e+02,5.800000000000000000e+01,1.099991798400878906e-02,3.200000000000000000e+01
9.880000000000000000e+02,1.020000000000000000e+02,1.600003242492675781e-02,1.280000000000000000e+02
2.792000000000000000e+03,2.250000000000000000e+02,3.100013732910156250e-02,2.560000000000000000e+02
8.080000000000000000e+02,1.070000000000000000e+02,1.600003242492675781e-02,6.400000000000000000e+01
6.480000000000000000e+02,9.100000000000000000e+01,1.399993896484375000e-02,6.400000000000000000e+01
