# score,moves,time,max_tile
3.800000000000000000e+03,3.160000000000000000e+02,1.160001754760742188e-01,2.560000000000000000e+02
1.456000000000000000e+03,1.520000000000000000e+02,5.399990081787109375e-02,1.280000000000000000e+02
1.528000000000000000e+03,1.590000000000000000e+02,4.600000381469726562e-02,1.280000000000000000e+02
3.200000000000000000e+03,2.630000000000000000e+02,8.500003814697265625e-02,2.560000000000000000e+02
1.676000000000000000e+03,1.710000000000000000e+02,5.299997329711914062e-02,1.280000000000000000e+02
1.684000000000000000e+03,1.770000000000000000e+02,7.899999618530273438e-02,1.280000000000000000e+02
4.512000000000000000e+03,3.700000000000000000e+02,1.219999790191650391e-01,2.560000000000000000e+02
1.636000000000000000e+03,1.660000000000000000e+02,6.299996376037597656e-02,1.280000000000000000e+02
1.600000000000000000e+03,1.660000000000000000e+02,6.900000572204589844e-02,1.280000000000000000e+02
2.560000000000000000e+03,2.210000000000000000e+02,6.900000572204589844e-02,2.560000000000000000e+02
1.908000000000000000e+03,1.960000000000000000e+02,7.800006866455078125e-02,1.280000000000000000e+02
1.960000000000000000e+03,2.030000000000000000e+02,9.999990463256835938e-02,1.280000000000000000e+02
1.928000000000000000e+03,1.980000000000000000e+02,6.900000572204589844e-02,1.280000000000000000e+02
1.660000000000000000e+03,1.670000000000000000e+02,5.299997329711914062e-02,1.280000000000000000e+02
3.224000000000000000e+03,2.670000000000000000e+02,7.800006866455078125e-02,2.560000000000000000e+02
2.476000000000000000e+03,2.120000000000000000e+02,1.010000705718994141e-01,2.560000000000000000e+02
1.368000000000000000e+03,1.430000000000000000e+02,3.799986839294433594e-02,1.280000000000000000e+02
3.276000000000000000e+03,2.770000000000000000e+02,1.000001430511474609e-01,2.560000000000000000e+02
3.504000000000000000e+03,2.920000000000000000e+02,1.080000400543212891e-01,2.560000000000000000e+02
3.428000000000000000e+03,2.880000000000000000e+02,1.069998741149902344e-01,2.560000000000000000e+02
