# score,moves,time,max_tile
7.440000000000000000e+02,9.900000000000000000e+01,1.579999923706054688e-01,6.400000000000000000e+01
1.652000000000000000e+03,1.660000000000000000e+02,2.920000553131103516e-01,1.280000000000000000e+02
1.608000000000000000e+03,1.690000000000000000e+02,3.079998493194580078e-01,1.280000000000000000e+02
3.308000000000000000e+03,2.840000000000000000e+02,4.600000381469726562e-01,2.560000000000000000e+02
1.064000000000000000e+03,1.300000000000000000e+02,2.260000705718994141e-01,6.400000000000000000e+01
2.588000000000000000e+03,2.130000000000000000e+02,3.799998760223388672e-01,2.560000000000000000e+02
3.236000000000000000e+03,2.720000000000000000e+02,4.780001640319824219e-01,2.560000000000000000e+02
2.888000000000000000e+03,2.340000000000000000e+02,4.470000267028808594e-01,2.560000000000000000e+02
2.668000000000000000e+03,2.380000000000000000e+02,4.159998893737792969e-01,2.560000000000000000e+02
1.768000000000000000e+03,1.770000000000000000e+02,2.980000972747802734e-01,1.280000000000000000e+02
1.424000000000000000e+03,1.510000000000000000e+02,2.430000305175781250e-01,1.280000000000000000e+02
8.480000000000000000e+02,1.020000000000000000e+02,1.779999732971191406e-01,6.400000000000000000e+01
3.400000000000000000e+03,2.810000000000000000e+02,4.879999160766601562e-01,2.560000000000000000e+02
1.184000000000000000e+03,1.430000000000000000e+02,2.349998950958251953e-01,6.400000000000000000e+01
1.660000000000000000e+03,1.770000000000000000e+02,2.829999923706054688e-01,1.280000000000000000e+02
2.976000000000000000e+03,2.650000000000000000e+02,4.260001182556152344e-01,2.560000000000000000e+02
2.492000000000000000e+03,2.140000000000000000e+02,3.640000820159912109e-01,2.560000000000000000e+02
1.140000000000000000e+03,1.240000000000000000e+02,1.919999122619628906e-01,1.280000000000000000e+02
5.720000000000000000e+02,7.900000000000000000e+01,1.229999065399169922e-01,6.400000000000000000e+01
1.804000000000000000e+03,1.750000000000000000e+02,2.829999923706054688e-01,1.280000000000000000e+02
1.760000000000000000e+03,1.770000000000000000e+02,2.880001068115234375e-01,1.280000000000000000e+02
3.856000000000000000e+03,3.150000000000000000e+02,5.320000648498535156e-01,2.560000000000000000e+02
1.504000000000000000e+03,1.560000000000000000e+02,2.500000000000000000e-01,1.280000000000000000e+02
7.840000000000000000e+02,1.040000000000000000e+02,2.179999351501464844e-01,6.400000000000000000e+01
2.124000000000000000e+03,1.780000000000000000e+02,2.880001068115234375e-01,2.560000000000000000e+02
1.540000000000000000e+03,1.640000000000000000e+02,2.659997940063476562e-01,1.280000000000000000e+02
3.156000000000000000e+03,2.570000000000000000e+02,4.140000343322753906e-01,2.560000000000000000e+02
8.040000000000000000e+02,1.020000000000000000e+02,1.530001163482666016e-01,6.400000000000000000e+01
6.536000000000000000e+03,4.730000000000000000e+02,7.769999504089355469e-01,5.120000000000000000e+02
2.772000000000000000e+03,2.360000000000000000e+02,3.740000724792480469e-01,2.560000000000000000e+02
3.660000000000000000e+03,3.020000000000000000e+02,4.829998016357421875e-01,2.560000000000000000e+02
2.704000000000000000e+03,2.290000000000000000e+02,3.750000000000000000e-01,2.560000000000000000e+02
1.432000000000000000e+03,1.430000000000000000e+02,2.280001640319824219e-01,1.280000000000000000e+02
2.440000000000000000e+03,2.330000000000000000e+02,3.959999084472656250e-01,1.280000000000000000e+02
1.480000000000000000e+03,1.540000000000000000e+02,2.720000743865966797e-01,1.280000000000000000e+02
3.532000000000000000e+03,2.980000000000000000e+02,5.019998550415039062e-01,2.560000000000000000e+02
1.328000000000000000e+03,1.430000000000000000e+02,2.440001964569091797e-01,1.280000000000000000e+02
2.044000000000000000e+03,1.980000000000000000e+02,3.499999046325683594e-01,1.280000000000000000e+02
1.696000000000000000e+03,1.680000000000000000e+02,2.939999103546142578e-01,1.280000000000000000e+02
1.668000000000000000e+03,1.690000000000000000e+02,3.000001907348632812e-01,1.280000000000000000e+02
3.456000000000000000e+03,2.850000000000000000e+02,5.429999828338623047e-01,2.560000000000000000e+02
7.400000000000000000e+02,9.800000000000000000e+01,2.179999351501464844e-01,6.400000000000000000e+01
3.372000000000000000e+03,2.890000000000000000e+02,5.669999122619628906e-01,2.560000000000000000e+02
7.840000000000000000e+02,1.040000000000000000e+02,1.770000457763671875e-01,6.400000000000000000e+01
2.648000000000000000e+03,2.250000000000000000e+02,3.719999790191650391e-01,2.560000000000000000e+02
3.212000000000000000e+03,2.660000000000000000e+02,5.350000858306884766e-01,2.560000000000000000e+02
2.052000000000000000e+03,2.000000000000000000e+02,3.350000381469726562e-01,1.280000000000000000e+02
5.840000000000000000e+03,4.120000000000000000e+02,8.859999179840087891e-01,5.120000000000000000e+02
3.064000000000000000e+03,2.600000000000000000e+02,4.820001125335693359e-01,2.560000000000000000e+02
2.488000000000000000e+03,2.140000000000000000e+02,4.019999504089355469e-01,2.560000000000000000e+02
3.440000000000000000e+03,2.900000000000000000e+02,5.929999351501464844e-01,2.560000000000000000e+02
7.840000000000000000e+02,1.040000000000000000e+02,2.220001220703125000e-01,6.400000000000000000e+01
1.228000000000000000e+03,1.240000000000000000e+02,2.029998302459716797e-01,1.280000000000000000e+02
7.320000000000000000e+02,9.600000000000000000e+01,1.430001258850097656e-01,6.400000000000000000e+01
3.132000000000000000e+03,2.620000000000000000e+02,4.449999332427978516e-01,2.560000000000000000e+02
1.092000000000000000e+03,1.330000000000000000e+02,2.200000286102294922e-01,6.400000000000000000e+01
2.484000000000000000e+03,2.130000000000000000e+02,3.519999980926513672e-01,2.560000000000000000e+02
1.040000000000000000e+03,1.240000000000000000e+02,2.109999656677246094e-01,6.400000000000000000e+01
